Position,typr,X1,X2,id,company,batch
6.0,C,[5.382434451078558:124.8149491843138],447.0,cholesterol_04B,B,04
3.0,CH-OH,[3.568450884811086:71.2428978184763],390.0,cholesterol_04B,B,04
3.0,CH-OH,[3.5060758308521915:70.82065430120814],390.0,cholesterol_04B,B,04
3.0,CH-OH,[3.526549217510497:71.80004084509649],390.0,cholesterol_04B,B,04
14.0,CH,[0.9939727911740392:55.703184313064845],383.0,cholesterol_04B,B,04
14.0,CH,[1.0166208738435591:57.4750859967294],383.0,cholesterol_04B,B,04
14.0,CH,[1.0276793218223053:56.82253327966103],383.0,cholesterol_04B,B,04
17.0,CH,[1.0865087441260002:55.60295958756703],404.0,cholesterol_04B,B,04
17.0,CH,[1.1223798706399122:55.43288721993486],404.0,cholesterol_04B,B,04
17.0,CH,[1.104657536215927:56.34010734007077],404.0,cholesterol_04B,B,04
17.0,CH,[1.0903286055013877:55.66547295666122],404.0,cholesterol_04B,B,04
9.0,CH,[0.9084115175473755:49.563497976130094],567.0,cholesterol_04B,B,04
9.0,CH,[0.9219424044344614:50.87598764318841],567.0,cholesterol_04B,B,04
9.0,CH,[0.9193522531278363:50.09281852967857],567.0,cholesterol_04B,B,04
9.0,CH,[0.9343202518792888:49.766366921877044],567.0,cholesterol_04B,B,04
9.0,CH,[0.9233042289282554:50.03856044578233],567.0,cholesterol_04B,B,04
4.0,CH2,[2.3625570520174386:42.197760407500894],1000.0,cholesterol_04B,B,04
4.0,CH2,[2.3314121009512156:42.3725516404842],1000.0,cholesterol_04B,B,04
4.0,CH2,[2.325202150225853:41.682601457734485],1000.0,cholesterol_04B,B,04
4.0,CH2,[2.2879384541879446:42.26727545498129],1000.0,cholesterol_04B,B,04
4.0,CH2,[2.3662695950957566:42.649334014737335],1000.0,cholesterol_04B,B,04
4.0,CH2,[2.322427554868197:43.21301045968577],1000.0,cholesterol_04B,B,04
4.0,CH2,[2.330508344848902:42.88318535544968],1000.0,cholesterol_04B,B,04
4.0,CH2,[2.294199124322191:42.5030065642514],1000.0,cholesterol_04B,B,04
4.0,CH2,[2.332548014823893:41.51530696032705],1000.0,cholesterol_04B,B,04
4.0,CH2,[2.3497006623684884:42.134141480926914],1000.0,cholesterol_04B,B,04
12.0,CH2,[1.9928741004341328:39.73675399700326],440.0,cholesterol_04B,B,04
12.0,CH2,[1.9954966646414576:39.90414309212714],440.0,cholesterol_04B,B,04
12.0,CH2,[2.0292185854688354:39.72862734237253],440.0,cholesterol_04B,B,04
12.0,CH2,[2.0130210302130305:40.15070803664599],440.0,cholesterol_04B,B,04
24.0,CH2,[1.1444487848390021:39.45779881008874],567.0,cholesterol_04B,B,04
24.0,CH2,[1.1271089048751697:39.14425294990567],567.0,cholesterol_04B,B,04
24.0,CH2,[1.1553560215188712:39.61696295380482],567.0,cholesterol_04B,B,04
24.0,CH2,[1.1396874343681471:39.95760270431185],567.0,cholesterol_04B,B,04
24.0,CH2,[1.134176428034163:39.56631585607636],567.0,cholesterol_04B,B,04
1.0,CH2,[1.8505258469825767:37.597599678743315],489.0,cholesterol_04B,B,04
1.0,CH2,[1.8264552770919953:37.73097494093716],489.0,cholesterol_04B,B,04
1.0,CH2,[1.8780324930814838:37.4393312315853],489.0,cholesterol_04B,B,04
1.0,CH2,[1.8226829588979723:37.52161796948642],489.0,cholesterol_04B,B,04
22.0,CH2,[1.3579383614371252:36.08328128419925],496.0,cholesterol_04B,B,04
22.0,CH2,[1.3357138888997124:36.4204428744671],496.0,cholesterol_04B,B,04
22.0,CH2,[1.3442230734431477:36.45192498634245],496.0,cholesterol_04B,B,04
22.0,CH2,[1.3461087030103718:36.13749995761679],496.0,cholesterol_04B,B,04
20.0,CH,[1.3574638235165213:36.075603505736446],454.0,cholesterol_04B,B,04
20.0,CH,[1.3480787406398917:35.81165191201996],454.0,cholesterol_04B,B,04
20.0,CH,[1.3719155313335794:35.93288632611846],454.0,cholesterol_04B,B,04
20.0,CH,[1.353043019430514:36.8331691101267],454.0,cholesterol_04B,B,04
7.0,CH2,[1.9936223230728864:31.9011184577955],965.0,cholesterol_04B,B,04
7.0,CH2,[2.017177024804657:32.10774461640556],965.0,cholesterol_04B,B,04
7.0,CH2,[1.9866419017479084:32.13339631620631],965.0,cholesterol_04B,B,04
7.0,CH2,[1.941756376150388:31.550398585437822],965.0,cholesterol_04B,B,04
7.0,CH2,[1.9771136789938393:31.875451803185328],965.0,cholesterol_04B,B,04
7.0,CH2,[1.9915656179189916:32.42601213706935],965.0,cholesterol_04B,B,04
7.0,CH2,[1.9789539938344194:31.691063185954512],965.0,cholesterol_04B,B,04
7.0,CH2,[1.9961312147618306:31.78332765226527],965.0,cholesterol_04B,B,04
7.0,CH2,[1.948446854510342:31.68162920749981],965.0,cholesterol_04B,B,04
2.0,CH2,[1.8200292400765512:32.62344888979815],340.0,cholesterol_04B,B,04
2.0,CH2,[1.8393535030357373:31.693357521511675],340.0,cholesterol_04B,B,04
2.0,CH2,[1.8337316556346723:31.60053795177144],340.0,cholesterol_04B,B,04
16.0,CH2,[1.8694177378056784:28.46199329174071],362.0,cholesterol_04B,B,04
16.0,CH2,[1.8210835903331803:28.013854218112964],362.0,cholesterol_04B,B,04
16.0,CH2,[1.8721276520146537:28.310374831309993],362.0,cholesterol_04B,B,04
25.0,CH,[1.503597523162821:27.8734270172939],525.0,cholesterol_04B,B,04
25.0,CH,[1.5207535816146966:27.7490203645313],525.0,cholesterol_04B,B,04
25.0,CH,[1.5312665301969883:28.122974060098475],525.0,cholesterol_04B,B,04
25.0,CH,[1.5043225449559465:28.349492497943288],525.0,cholesterol_04B,B,04
25.0,CH,[1.5322101182045813:27.824979718957486],525.0,cholesterol_04B,B,04
15.0,CH2,[1.5588119233181112:24.65369413382411],525.0,cholesterol_04B,B,04
15.0,CH2,[1.558072892652135:23.93534726244877],525.0,cholesterol_04B,B,04
15.0,CH2,[1.5510023090160578:24.147401281341814],525.0,cholesterol_04B,B,04
15.0,CH2,[1.615936222609605:24.417214331555464],525.0,cholesterol_04B,B,04
15.0,CH2,[1.586735226007571:24.16729098615035],525.0,cholesterol_04B,B,04
23.0,CH2,[1.312875978627343:23.9862922382155],468.0,cholesterol_04B,B,04
23.0,CH2,[1.334039920101226:24.198683901317413],468.0,cholesterol_04B,B,04
23.0,CH2,[1.3341479323031509:23.842769006896958],468.0,cholesterol_04B,B,04
23.0,CH2,[1.344897772364798:23.561674747210393],468.0,cholesterol_04B,B,04
27.0,CH3,[0.8534431202166511:22.996318245208016],468.0,cholesterol_04B,B,04
27.0,CH3,[0.8737910253912546:22.85564673672423],468.0,cholesterol_04B,B,04
27.0,CH3,[0.8690822238754096:22.362070208576466],468.0,cholesterol_04B,B,04
27.0,CH3,[0.8593357895512972:22.338665104169255],468.0,cholesterol_04B,B,04
26.0,CH3,[0.8540380620558231:22.701382381400585],383.0,cholesterol_04B,B,04
26.0,CH3,[0.8665639727533936:22.754192255990603],383.0,cholesterol_04B,B,04
26.0,CH3,[0.843795951378549:22.489884892043186],383.0,cholesterol_04B,B,04
11.0,CH2,[1.485779438876343:21.05912368290358],355.0,cholesterol_04B,B,04
11.0,CH2,[1.4728178637012488:21.14323423644811],355.0,cholesterol_04B,B,04
11.0,CH2,[1.4913640562101995:21.26669342360644],355.0,cholesterol_04B,B,04
19.0,CH3,[1.0074384053906857:19.51205875593338],454.0,cholesterol_04B,B,04
19.0,CH3,[0.9929682946969128:19.63589588703618],454.0,cholesterol_04B,B,04
19.0,CH3,[1.0225676354879303:19.30982779808928],454.0,cholesterol_04B,B,04
19.0,CH3,[1.0236377451421566:19.425393700197716],454.0,cholesterol_04B,B,04
21.0,CH3,[0.9182172013895425:18.513543984701993],397.0,cholesterol_04B,B,04
21.0,CH3,[0.9026197118803495:18.872614198959578],397.0,cholesterol_04B,B,04
21.0,CH3,[0.9078485854401199:18.55219751370308],397.0,cholesterol_04B,B,04
18.0,CH3,[0.6786567828692336:11.631197332886732],262.0,cholesterol_04B,B,04
18.0,CH3,[0.669797339829954:11.880588825998357],262.0,cholesterol_04B,B,04
6.0,C,[5.310219397126769:122.6198847364757],447.0,cholesterol_04C,C,04
6.0,C,[5.561974180066558:121.78561869764938],447.0,cholesterol_04C,C,04
6.0,C,[5.531956893420809:119.42509821685029],447.0,cholesterol_04C,C,04
6.0,C,[5.512172255392788:137.27474592156898],447.0,cholesterol_04C,C,04
3.0,CH-OH,[3.7622544240554308:69.01448909238148],390.0,cholesterol_04C,C,04
3.0,CH-OH,[3.4503791542609585:66.90327150604067],390.0,cholesterol_04C,C,04
3.0,CH-OH,[3.552746087552484:71.80020422548246],390.0,cholesterol_04C,C,04
14.0,CH,[0.929863955870196:51.31592156532423],383.0,cholesterol_04C,C,04
14.0,CH,[1.0431043692177964:60.175429983646985],383.0,cholesterol_04C,C,04
14.0,CH,[1.0983966091115267:56.91266639830517],383.0,cholesterol_04C,C,04
17.0,CH,[1.032543720630001:53.61479793783512],404.0,cholesterol_04C,C,04
17.0,CH,[1.211899353199561:52.76443609967429],404.0,cholesterol_04C,C,04
17.0,CH,[1.1232876810796348:57.30053670035387],404.0,cholesterol_04C,C,04
17.0,CH,[1.0516430275069375:53.9273647833061],404.0,cholesterol_04C,C,04
9.0,CH,[0.8620575877368775:47.417489880650464],567.0,cholesterol_04C,C,04
9.0,CH,[0.9297120221723068:53.97993821594204],567.0,cholesterol_04C,C,04
9.0,CH,[0.9167612656391814:50.064092648392815],567.0,cholesterol_04C,C,04
9.0,CH,[0.9916012593964438:48.431834609385206],567.0,cholesterol_04C,C,04
9.0,CH,[0.9365211446412768:49.79280222891163],567.0,cholesterol_04C,C,04
4.0,CH2,[2.5327852600871945:41.78880203750448],1000.0,cholesterol_04C,C,04
4.0,CH2,[2.3770605047560784:42.66275820242101],1000.0,cholesterol_04C,C,04
4.0,CH2,[2.3460107511292665:39.21300728867245],1000.0,cholesterol_04C,C,04
4.0,CH2,[2.1596922709397246:42.13637727490644],1000.0,cholesterol_04C,C,04
4.0,CH2,[2.5513479754787847:44.04667007368668],1000.0,cholesterol_04C,C,04
4.0,CH2,[2.3321377743409846:46.86505229842887],1000.0,cholesterol_04C,C,04
4.0,CH2,[2.3725417242445106:45.215926777248434],1000.0,cholesterol_04C,C,04
4.0,CH2,[2.1909956216109565:43.315032821257],1000.0,cholesterol_04C,C,04
4.0,CH2,[2.382740074119465:38.37653480163528],1000.0,cholesterol_04C,C,04
4.0,CH2,[2.4685033118424435:41.47070740463457],1000.0,cholesterol_04C,C,04
12.0,CH2,[1.9243705021706647:39.48376998501633],440.0,cholesterol_04C,C,04
12.0,CH2,[1.937483323207289:40.32071546063573],440.0,cholesterol_04C,C,04
12.0,CH2,[2.1060929273441773:39.44313671186267],440.0,cholesterol_04C,C,04
12.0,CH2,[2.025105151065154:41.553540183229956],440.0,cholesterol_04C,C,04
24.0,CH2,[1.1622439241950115:39.288994050443684],567.0,cholesterol_04C,C,04
24.0,CH2,[1.0755445243758488:37.721264749528345],567.0,cholesterol_04C,C,04
24.0,CH2,[1.2167801075943567:40.08481476902413],567.0,cholesterol_04C,C,04
24.0,CH2,[1.1384371718407362:41.78801352155927],567.0,cholesterol_04C,C,04
24.0,CH2,[1.110882140170816:39.8315792803818],567.0,cholesterol_04C,C,04
1.0,CH2,[1.8526292349128834:38.7879983937166],489.0,cholesterol_04C,C,04
1.0,CH2,[1.7322763854599759:39.4548747046858],489.0,cholesterol_04C,C,04
1.0,CH2,[1.9901624654074181:37.996656157926516],489.0,cholesterol_04C,C,04
1.0,CH2,[1.7134147944898612:38.40808984743211],489.0,cholesterol_04C,C,04
22.0,CH2,[1.4296918071856262:35.616406420996256],496.0,cholesterol_04C,C,04
22.0,CH2,[1.3185694444985614:37.30221437233547],496.0,cholesterol_04C,C,04
22.0,CH2,[1.361115367215738:37.45962493171224],496.0,cholesterol_04C,C,04
22.0,CH2,[1.3705435150518581:35.887499788083936],496.0,cholesterol_04C,C,04
20.0,CH,[1.3873191175826056:37.17801752868225],454.0,cholesterol_04C,C,04
20.0,CH,[1.3403937031994584:35.858259560099825],454.0,cholesterol_04C,C,04
20.0,CH,[1.4595776566678966:36.46443163059229],454.0,cholesterol_04C,C,04
20.0,CH,[1.3652150971525705:40.9658455506335],454.0,cholesterol_04C,C,04
7.0,CH2,[2.0481116153644328:31.905592288977505],965.0,cholesterol_04C,C,04
7.0,CH2,[2.1658851240232857:32.93872308202782],965.0,cholesterol_04C,C,04
7.0,CH2,[2.0132095087395423:33.066981581031555],965.0,cholesterol_04C,C,04
7.0,CH2,[1.7887818807519396:30.151992927189113],965.0,cholesterol_04C,C,04
7.0,CH2,[1.965568394969196:31.777259015926653],965.0,cholesterol_04C,C,04
7.0,CH2,[2.037828089594958:34.53006068534676],965.0,cholesterol_04C,C,04
7.0,CH2,[1.9747699691720972:30.85531592977257],965.0,cholesterol_04C,C,04
7.0,CH2,[2.0606560738091537:31.316638261326368],965.0,cholesterol_04C,C,04
7.0,CH2,[1.8222342725517102:30.80814603749905],965.0,cholesterol_04C,C,04
2.0,CH2,[1.7401462003827552:36.31724444899073],340.0,cholesterol_04C,C,04
2.0,CH2,[1.8367675151786862:31.666787607558373],340.0,cholesterol_04C,C,04
2.0,CH2,[1.8086582781733611:31.202689758857204],340.0,cholesterol_04C,C,04
16.0,CH2,[1.987088689028392:29.509966458703556],362.0,cholesterol_04C,C,04
16.0,CH2,[1.7454179516659012:27.269271090564825],362.0,cholesterol_04C,C,04
16.0,CH2,[2.0006382600732686:28.751874156549974],362.0,cholesterol_04C,C,04
25.0,CH,[1.437987615814105:27.36713508646949],525.0,cholesterol_04C,C,04
25.0,CH,[1.523767908073483:26.745101822656512],525.0,cholesterol_04C,C,04
25.0,CH,[1.5763326509849418:28.614870300492367],525.0,cholesterol_04C,C,04
25.0,CH,[1.441612724779733:29.747462489716433],525.0,cholesterol_04C,C,04
25.0,CH,[1.581050591022907:27.12489859478744],525.0,cholesterol_04C,C,04
15.0,CH2,[1.5140596165905562:26.068470669120547],525.0,cholesterol_04C,C,04
15.0,CH2,[1.5103644632606747:22.47673631224384],525.0,cholesterol_04C,C,04
15.0,CH2,[1.4750115450802892:23.53700640670906],525.0,cholesterol_04C,C,04
15.0,CH2,[1.799681113048025:24.886071657777315],525.0,cholesterol_04C,C,04
15.0,CH2,[1.6536761300378557:23.636454930751743],525.0,cholesterol_04C,C,04
23.0,CH2,[1.244379893136715:24.731461191077507],468.0,cholesterol_04C,C,04
23.0,CH2,[1.35019960050613:25.793419506587053],468.0,cholesterol_04C,C,04
23.0,CH2,[1.350739661515754:24.013845034484792],468.0,cholesterol_04C,C,04
23.0,CH2,[1.4044888618239892:22.608373736051963],468.0,cholesterol_04C,C,04
27.0,CH3,[0.7872156010832555:23.781591226040078],468.0,cholesterol_04C,C,04
27.0,CH3,[0.8889551269562732:23.078233683621132],468.0,cholesterol_04C,C,04
27.0,CH3,[0.8654111193770477:20.61035104288233],468.0,cholesterol_04C,C,04
27.0,CH3,[0.8166789477564859:20.493325520846277],468.0,cholesterol_04C,C,04
26.0,CH3,[0.8301903102791157:23.106911907002917],383.0,cholesterol_04C,C,04
26.0,CH3,[0.8928198637669679:23.370961279953015],383.0,cholesterol_04C,C,04
26.0,CH3,[0.7789797568927452:22.049424460215928],383.0,cholesterol_04C,C,04
11.0,CH2,[1.5088971943817153:20.895618414517884],355.0,cholesterol_04C,C,04
11.0,CH2,[1.444089318506244:21.316171182240538],355.0,cholesterol_04C,C,04
11.0,CH2,[1.536820281050998:21.9334671180322],355.0,cholesterol_04C,C,04
19.0,CH3,[0.9971920269534287:19.960293779666905],454.0,cholesterol_04C,C,04
19.0,CH3,[0.9248414734845641:20.579479435180918],454.0,cholesterol_04C,C,04
19.0,CH3,[1.0728381774396514:18.949138990446404],454.0,cholesterol_04C,C,04
19.0,CH3,[1.0781887257107827:19.526968500988595],454.0,cholesterol_04C,C,04
21.0,CH3,[0.9510860069477125:17.76771992350996],397.0,cholesterol_04C,C,04
21.0,CH3,[0.8730985594017472:19.563070994797897],397.0,cholesterol_04C,C,04
21.0,CH3,[0.8992429272005994:17.960987568515403],397.0,cholesterol_04C,C,04
18.0,CH3,[0.6732839143461679:10.555986664433657],262.0,cholesterol_04C,C,04
18.0,CH3,[0.6289866991497698:11.802944129991783],262.0,cholesterol_04C,C,04
6.0,C,[5.211062860478574:117.49039669982778],447.0,cholesterol_05A,A,05
6.0,C,[5.565381055709941:121.95731000473711],447.0,cholesterol_05A,A,05
6.0,C,[5.456334061109445:118.68270473345395],447.0,cholesterol_05A,A,05
6.0,C,[5.448013264399238:119.02703824292023],447.0,cholesterol_05A,A,05
3.0,CH-OH,[3.4690758966327104:70.4538514326743],390.0,cholesterol_05A,A,05
3.0,CH-OH,[3.537968712665221:73.4435711030125],390.0,cholesterol_05A,A,05
3.0,CH-OH,[3.555641372184859:73.68680590479853],390.0,cholesterol_05A,A,05
14.0,CH,[0.998025476594179:57.82758174417392],383.0,cholesterol_05A,A,05
14.0,CH,[0.9672296766967322:57.08558636410035],383.0,cholesterol_05A,A,05
14.0,CH,[0.9953084400544846:56.69287470157282],383.0,cholesterol_05A,A,05
17.0,CH,[1.0969300259315777:56.06588613951037],404.0,cholesterol_05A,A,05
17.0,CH,[1.1163877740192256:55.19550955575991],404.0,cholesterol_05A,A,05
17.0,CH,[1.1065519202669898:58.22842829747559],404.0,cholesterol_05A,A,05
17.0,CH,[1.0577969155747733:58.89052000164046],404.0,cholesterol_05A,A,05
9.0,CH,[0.9421975731370901:51.592957204013594],567.0,cholesterol_05A,A,05
9.0,CH,[0.8891458092567655:51.50012019402846],567.0,cholesterol_05A,A,05
9.0,CH,[0.9262345790881035:50.755898041379936],567.0,cholesterol_05A,A,05
9.0,CH,[0.9321104615184875:51.52522259571086],567.0,cholesterol_05A,A,05
9.0,CH,[0.9812939784572399:49.01874049194009],567.0,cholesterol_05A,A,05
4.0,CH2,[2.350997633247562:43.31681935898428],1000.0,cholesterol_05A,A,05
4.0,CH2,[2.3058822446442493:42.59935787409502],1000.0,cholesterol_05A,A,05
4.0,CH2,[2.212269914788041:41.83279781642228],1000.0,cholesterol_05A,A,05
4.0,CH2,[2.3191287685410464:42.28499660504906],1000.0,cholesterol_05A,A,05
4.0,CH2,[2.3958508219558023:41.916651819995764],1000.0,cholesterol_05A,A,05
4.0,CH2,[2.301281768855511:43.64718059365464],1000.0,cholesterol_05A,A,05
4.0,CH2,[2.366136424293261:42.65918772568088],1000.0,cholesterol_05A,A,05
4.0,CH2,[2.3675685591923905:43.84326914283342],1000.0,cholesterol_05A,A,05
4.0,CH2,[2.320081680465338:43.86740724467167],1000.0,cholesterol_05A,A,05
4.0,CH2,[2.3347348125803173:43.58994211610244],1000.0,cholesterol_05A,A,05
12.0,CH2,[1.9420374233617559:39.10549741701833],440.0,cholesterol_05A,A,05
12.0,CH2,[1.9841822514644847:41.30650766154482],440.0,cholesterol_05A,A,05
12.0,CH2,[1.9714849594522215:39.75565107126903],440.0,cholesterol_05A,A,05
12.0,CH2,[2.0150862920061834:40.15369593744983],440.0,cholesterol_05A,A,05
24.0,CH2,[1.1029207130077703:39.25339329202747],567.0,cholesterol_05A,A,05
24.0,CH2,[1.2036418377298324:38.93975504303592],567.0,cholesterol_05A,A,05
24.0,CH2,[1.145708174581977:41.3277067165629],567.0,cholesterol_05A,A,05
24.0,CH2,[1.1856138054241576:38.535843519987424],567.0,cholesterol_05A,A,05
24.0,CH2,[1.074320071182803:37.9422831426006],567.0,cholesterol_05A,A,05
1.0,CH2,[1.848666808347658:37.04402840942555],489.0,cholesterol_05A,A,05
1.0,CH2,[1.8582509577362636:36.51518701514701],489.0,cholesterol_05A,A,05
1.0,CH2,[1.923392340296584:36.828099659643954],489.0,cholesterol_05A,A,05
1.0,CH2,[1.862758740407651:38.454271287533885],489.0,cholesterol_05A,A,05
22.0,CH2,[1.3551452497280867:36.24108133685612],496.0,cholesterol_05A,A,05
22.0,CH2,[1.363063002029587:33.576741239865136],496.0,cholesterol_05A,A,05
22.0,CH2,[1.3229936624765948:38.27952040625923],496.0,cholesterol_05A,A,05
22.0,CH2,[1.4035070586305125:35.24525491667461],496.0,cholesterol_05A,A,05
20.0,CH,[1.3449152334745953:37.14930357763662],454.0,cholesterol_05A,A,05
20.0,CH,[1.3219129144940935:35.995169890552255],454.0,cholesterol_05A,A,05
20.0,CH,[1.3675696752134199:35.46693318477726],454.0,cholesterol_05A,A,05
20.0,CH,[1.331533729455807:35.90074670084546],454.0,cholesterol_05A,A,05
7.0,CH2,[1.959603173250695:31.198439145954058],965.0,cholesterol_05A,A,05
7.0,CH2,[1.9793019536996506:31.163031584686614],965.0,cholesterol_05A,A,05
7.0,CH2,[2.0057245745956838:31.004726097411243],965.0,cholesterol_05A,A,05
7.0,CH2,[1.9797308272355754:33.13050727229437],965.0,cholesterol_05A,A,05
7.0,CH2,[1.9054448101737074:31.42939118189613],965.0,cholesterol_05A,A,05
7.0,CH2,[2.030300957987319:31.041885396975754],965.0,cholesterol_05A,A,05
7.0,CH2,[1.9416141876748592:33.38061877874122],965.0,cholesterol_05A,A,05
7.0,CH2,[1.99863036502618:33.867406921931504],965.0,cholesterol_05A,A,05
7.0,CH2,[1.9629258229037259:31.36694205121965],965.0,cholesterol_05A,A,05
2.0,CH2,[1.8267225454991918:31.210816442106502],340.0,cholesterol_05A,A,05
2.0,CH2,[1.8354801584958969:31.376806694089037],340.0,cholesterol_05A,A,05
2.0,CH2,[1.9136313949331194:31.732308585036368],340.0,cholesterol_05A,A,05
16.0,CH2,[1.857218797892406:28.501521014857193],362.0,cholesterol_05A,A,05
16.0,CH2,[1.8334056104152054:29.681576403796722],362.0,cholesterol_05A,A,05
16.0,CH2,[1.8118621209502208:28.450886913083572],362.0,cholesterol_05A,A,05
25.0,CH,[1.5936625986292492:28.739998622848923],525.0,cholesterol_05A,A,05
25.0,CH,[1.44577472144898:27.93399695758803],525.0,cholesterol_05A,A,05
25.0,CH,[1.5237234218457454:27.787741094828668],525.0,cholesterol_05A,A,05
25.0,CH,[1.517098818668194:28.406448805737313],525.0,cholesterol_05A,A,05
25.0,CH,[1.549081901236968:29.404764548035644],525.0,cholesterol_05A,A,05
15.0,CH2,[1.6236907409432944:25.188986695936315],525.0,cholesterol_05A,A,05
15.0,CH2,[1.5749686474006526:24.042551541237906],525.0,cholesterol_05A,A,05
15.0,CH2,[1.6304158780479745:24.0178460811222],525.0,cholesterol_05A,A,05
15.0,CH2,[1.5962359496773277:23.264512967150793],525.0,cholesterol_05A,A,05
15.0,CH2,[1.5556575404714235:23.774611361592665],525.0,cholesterol_05A,A,05
23.0,CH2,[1.2957873410177176:24.292950291332883],468.0,cholesterol_05A,A,05
23.0,CH2,[1.3412132974813986:24.06831058797266],468.0,cholesterol_05A,A,05
23.0,CH2,[1.3914998557913558:23.164918038651315],468.0,cholesterol_05A,A,05
23.0,CH2,[1.4133131080407992:25.30425293416297],468.0,cholesterol_05A,A,05
27.0,CH3,[0.8748499963749701:23.019636409148855],468.0,cholesterol_05A,A,05
27.0,CH3,[0.8822807134106122:23.27452714360779],468.0,cholesterol_05A,A,05
27.0,CH3,[0.8617479894235421:22.242374318536072],468.0,cholesterol_05A,A,05
27.0,CH3,[0.9147260864430936:23.62766457399901],468.0,cholesterol_05A,A,05
26.0,CH3,[0.8609500720298704:22.869337493068112],383.0,cholesterol_05A,A,05
26.0,CH3,[0.8537201061615823:23.53035190324451],383.0,cholesterol_05A,A,05
26.0,CH3,[0.8797648917472646:22.401422437682733],383.0,cholesterol_05A,A,05
11.0,CH2,[1.4764728591439265:20.239392218687346],355.0,cholesterol_05A,A,05
11.0,CH2,[1.4587893175726399:20.627980131158527],355.0,cholesterol_05A,A,05
11.0,CH2,[1.5490967761007042:22.294345054699782],355.0,cholesterol_05A,A,05
19.0,CH3,[1.0325271388913864:19.475412121579268],454.0,cholesterol_05A,A,05
19.0,CH3,[0.98195324389837:20.456420784205417],454.0,cholesterol_05A,A,05
19.0,CH3,[1.0061298093595374:19.704806205983534],454.0,cholesterol_05A,A,05
19.0,CH3,[1.00733687901157:19.907510201170524],454.0,cholesterol_05A,A,05
21.0,CH3,[0.9154520754082012:18.544684984855493],397.0,cholesterol_05A,A,05
21.0,CH3,[0.9274957314891275:18.310769266639664],397.0,cholesterol_05A,A,05
21.0,CH3,[0.8810644216745797:18.777132195153104],397.0,cholesterol_05A,A,05
18.0,CH3,[0.6720742583567532:11.748461311859229],262.0,cholesterol_05A,A,05
18.0,CH3,[0.6661394411082986:11.80090479753696],262.0,cholesterol_05A,A,05
6.0,C,[5.303687620159525:120.2967988999426],447.0,cholesterol_05B,B,05
6.0,C,[5.421793685236647:121.78577000157904],447.0,cholesterol_05B,B,05
6.0,C,[5.385444687036482:120.69423491115131],447.0,cholesterol_05B,B,05
6.0,C,[5.382671088133079:120.80901274764008],447.0,cholesterol_05B,B,05
3.0,CH-OH,[3.5030252988775703:71.35128381089143],390.0,cholesterol_05B,B,05
3.0,CH-OH,[3.525989570888407:72.3478570343375],390.0,cholesterol_05B,B,05
3.0,CH-OH,[3.531880457394953:72.42893530159951],390.0,cholesterol_05B,B,05
14.0,CH,[1.0060084921980597:57.142527248057974],383.0,cholesterol_05B,B,05
14.0,CH,[0.9957432255655774:56.895195454700115],383.0,cholesterol_05B,B,05
14.0,CH,[1.005102813351495:56.76429156719094],383.0,cholesterol_05B,B,05
17.0,CH,[1.098976675310526:56.088628713170124],404.0,cholesterol_05B,B,05
17.0,CH,[1.105462591339742:55.7985031852533],404.0,cholesterol_05B,B,05
17.0,CH,[1.10218397342233:56.80947609915853],404.0,cholesterol_05B,B,05
17.0,CH,[1.0859323051915912:57.03017333388016],404.0,cholesterol_05B,B,05
9.0,CH,[0.9273991910456967:50.59765240133787],567.0,cholesterol_05B,B,05
9.0,CH,[0.9097152697522551:50.56670673134282],567.0,cholesterol_05B,B,05
9.0,CH,[0.9220781930293679:50.31863268045998],567.0,cholesterol_05B,B,05
9.0,CH,[0.9240368205061625:50.575074198570285],567.0,cholesterol_05B,B,05
9.0,CH,[0.9404313261524133:49.73958016398003],567.0,cholesterol_05B,B,05
4.0,CH2,[2.330332544415854:42.638939786328095],1000.0,cholesterol_05B,B,05
4.0,CH2,[2.315294081548083:42.39978595803167],1000.0,cholesterol_05B,B,05
4.0,CH2,[2.2840899715960137:42.14426593880742],1000.0,cholesterol_05B,B,05
4.0,CH2,[2.319709589513682:42.29499886834969],1000.0,cholesterol_05B,B,05
4.0,CH2,[2.3452836073186005:42.17221727333192],1000.0,cholesterol_05B,B,05
4.0,CH2,[2.3137605896185036:42.74906019788488],1000.0,cholesterol_05B,B,05
4.0,CH2,[2.3353788080977536:42.41972924189363],1000.0,cholesterol_05B,B,05
4.0,CH2,[2.3358561863974634:42.814423047611136],1000.0,cholesterol_05B,B,05
4.0,CH2,[2.320027226821779:42.82246908155722],1000.0,cholesterol_05B,B,05
4.0,CH2,[2.324911604193439:42.72998070536748],1000.0,cholesterol_05B,B,05
12.0,CH2,[1.9873458077872517:39.56849913900611],440.0,cholesterol_05B,B,05
12.0,CH2,[2.001394083821495:40.30216922051494],440.0,cholesterol_05B,B,05
12.0,CH2,[1.9971616531507403:39.78521702375634],440.0,cholesterol_05B,B,05
12.0,CH2,[2.011695430668728:39.91789864581661],440.0,cholesterol_05B,B,05
24.0,CH2,[1.1276402376692567:39.41779776400916],567.0,cholesterol_05B,B,05
24.0,CH2,[1.161213945909944:39.31325168101198],567.0,cholesterol_05B,B,05
24.0,CH2,[1.141902724860659:40.109235572187636],567.0,cholesterol_05B,B,05
24.0,CH2,[1.1552046018080524:39.17861450666248],567.0,cholesterol_05B,B,05
